model,Phase,VPRO,Inhibited,Neutral,Other,Strong,Sustained,Weak,pos_interaction,neg_interaction,Versatile,simulations_per_VPRO,Versatile_STR,MODEL,EXOENZYME,OVERFLOW,ROS,MIXOTROPH,MIN,% positive,Versatile_STR_
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__2_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,43,0,43,False,43.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__32_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,42,0,42,False,42.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__39_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,32,0,32,False,32.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__3_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,6.0,62,6,62,True,68.0,Versatile VPRO,OM,False,True,False,True,False,0.08823529411764706,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__40_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,40,0,40,False,40.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__46_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,33,0,33,False,33.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__47_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,40,0,40,False,40.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__4_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,48,0,48,False,48.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__58_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,4.0,49,4,49,True,53.0,Versatile VPRO,OM,False,True,False,True,False,0.07547169811320754,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__60_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,33,0,33,False,33.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__62_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,50,0,50,False,50.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__63_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,40,0,40,False,40.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__64_OVERFLOW-MIXOTROPH,0,38,0.0,0.0,0.0,23,0,23,False,61.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__66_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,37,0,37,False,37.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__69_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,40,0,40,False,40.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__6_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,38,0,38,False,38.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__71_OVERFLOW-MIXOTROPH,0,42,0.0,0.0,0.0,4,0,4,False,46.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__72_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,48,0,48,False,48.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__80_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,44,0,44,False,44.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__81_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,32,0,32,False,32.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__84_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,57,0,57,False,57.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__8_OVERFLOW-MIXOTROPH,0,29,4.0,0.0,0.0,33,0,33,False,66.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__90_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,56,0,56,False,56.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__94_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,51,0,51,False,51.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__95_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,42,0,42,False,42.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_56_84_OVERFLOW-MIXOTROPH__97_OVERFLOW-MIXOTROPH,0,27,0.0,0.0,3.0,30,3,30,True,60.0,Versatile VPRO,OM,False,True,False,True,False,0.05,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__11_OVERFLOW-MIXOTROPH,0,63,0.0,0.0,0.0,0,0,0,False,63.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__12_OVERFLOW-MIXOTROPH,0,53,0.0,0.0,0.0,1,0,1,False,54.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__13_OVERFLOW-MIXOTROPH,0,66,0.0,0.0,0.0,0,0,0,False,66.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__14_OVERFLOW-MIXOTROPH,0,60,0.0,0.0,0.0,0,0,0,False,60.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__15_OVERFLOW-MIXOTROPH,0,72,0.0,0.0,0.0,0,0,0,False,72.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__16_OVERFLOW-MIXOTROPH,0,77,0.0,0.0,0.0,0,0,0,False,77.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__17_OVERFLOW-MIXOTROPH,0,49,0.0,0.0,0.0,1,0,1,False,50.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__18_OVERFLOW-MIXOTROPH,0,63,0.0,0.0,0.0,0,0,0,False,63.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__19_OVERFLOW-MIXOTROPH,0,54,0.0,0.0,0.0,2,0,2,False,56.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__21_OVERFLOW-MIXOTROPH,0,45,0.0,0.0,0.0,0,0,0,False,45.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__29_OVERFLOW-MIXOTROPH,0,41,0.0,0.0,0.0,0,0,0,False,41.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__2_OVERFLOW-MIXOTROPH,0,71,0.0,0.0,0.0,0,0,0,False,71.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__34_OVERFLOW-MIXOTROPH,0,21,0.0,0.0,0.0,22,0,22,False,43.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__36_OVERFLOW-MIXOTROPH,0,5,0.0,0.0,0.0,33,0,33,False,38.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__39_OVERFLOW-MIXOTROPH,0,51,0.0,0.0,0.0,2,0,2,False,53.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__41_OVERFLOW-MIXOTROPH,0,67,23.0,3.0,12.0,0,15,0,False,105.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.14285714285714285,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__43_OVERFLOW-MIXOTROPH,0,43,0.0,0.0,0.0,0,0,0,False,43.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__47_OVERFLOW-MIXOTROPH,0,66,0.0,0.0,0.0,0,0,0,False,66.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__4_OVERFLOW-MIXOTROPH,0,81,0.0,0.0,0.0,0,0,0,False,81.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__50_OVERFLOW-MIXOTROPH,0,67,0.0,0.0,0.0,0,0,0,False,67.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__55_OVERFLOW-MIXOTROPH,0,68,0.0,0.0,0.0,0,0,0,False,68.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__61_OVERFLOW-MIXOTROPH,0,46,0.0,0.0,0.0,0,0,0,False,46.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__62_OVERFLOW-MIXOTROPH,0,73,0.0,0.0,0.0,0,0,0,False,73.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__66_OVERFLOW-MIXOTROPH,0,46,0.0,0.0,0.0,1,0,1,False,47.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__67_OVERFLOW-MIXOTROPH,0,63,0.0,0.0,0.0,0,0,0,False,63.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__69_OVERFLOW-MIXOTROPH,0,55,0.0,0.0,0.0,0,0,0,False,55.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__72_OVERFLOW-MIXOTROPH,0,62,0.0,0.0,0.0,0,0,0,False,62.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__74_OVERFLOW-MIXOTROPH,0,44,0.0,0.0,0.0,0,0,0,False,44.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__76_OVERFLOW-MIXOTROPH,0,46,0.0,0.0,0.0,2,0,2,False,48.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__77_OVERFLOW-MIXOTROPH,0,57,0.0,0.0,0.0,1,0,1,False,58.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__79_OVERFLOW-MIXOTROPH,0,59,0.0,0.0,0.0,0,0,0,False,59.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__7_OVERFLOW-MIXOTROPH,0,85,0.0,0.0,0.0,0,0,0,False,85.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__82_OVERFLOW-MIXOTROPH,0,67,0.0,0.0,0.0,0,0,0,False,67.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__84_OVERFLOW-MIXOTROPH,0,75,0.0,0.0,0.0,0,0,0,False,75.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__89_OVERFLOW-MIXOTROPH,0,57,0.0,0.0,0.0,0,0,0,False,57.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__8_OVERFLOW-MIXOTROPH,0,58,0.0,0.0,0.0,0,0,0,False,58.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__92_OVERFLOW-MIXOTROPH,0,70,0.0,0.0,0.0,0,0,0,False,70.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__93_OVERFLOW-MIXOTROPH,0,72,0.0,0.0,0.0,0,0,0,False,72.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__95_OVERFLOW-MIXOTROPH,0,67,0.0,0.0,0.0,0,0,0,False,67.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_5_90_OVERFLOW-MIXOTROPH__97_OVERFLOW-MIXOTROPH,0,61,0.0,0.0,0.0,0,0,0,False,61.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__0_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,34,0,34,False,34.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__15_OVERFLOW-MIXOTROPH,0,17,0.0,0.0,0.0,33,0,33,False,50.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__26_OVERFLOW-MIXOTROPH,0,10,0.0,0.0,0.0,40,0,40,False,50.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__29_OVERFLOW-MIXOTROPH,0,10,0.0,0.0,0.0,29,0,29,False,39.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__33_OVERFLOW-MIXOTROPH,0,7,0.0,0.0,0.0,37,0,37,False,44.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__35_OVERFLOW-MIXOTROPH,0,1,0.0,0.0,0.0,35,0,35,False,36.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__37_OVERFLOW-MIXOTROPH,0,9,0.0,0.0,0.0,37,0,37,False,46.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__40_OVERFLOW-MIXOTROPH,0,3,0.0,0.0,0.0,38,0,38,False,41.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__41_OVERFLOW-MIXOTROPH,0,2,0.0,0.0,0.0,27,0,27,False,29.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__42_OVERFLOW-MIXOTROPH,0,13,0.0,0.0,0.0,35,0,35,False,48.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__46_OVERFLOW-MIXOTROPH,0,15,0.0,0.0,6.0,38,6,38,True,59.0,Versatile VPRO,OM,False,True,False,True,False,0.1016949152542373,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__47_OVERFLOW-MIXOTROPH,0,24,0.0,0.0,0.0,27,0,27,False,51.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__48_OVERFLOW-MIXOTROPH,0,8,0.0,0.0,0.0,45,0,45,False,53.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__49_OVERFLOW-MIXOTROPH,0,7,0.0,0.0,0.0,35,0,35,False,42.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__52_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,42,0,42,False,42.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__54_OVERFLOW-MIXOTROPH,0,12,0.0,0.0,0.0,32,0,32,False,44.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__57_OVERFLOW-MIXOTROPH,0,0,0.0,0.0,0.0,42,0,42,False,42.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__60_OVERFLOW-MIXOTROPH,0,33,0.0,0.0,0.0,14,0,14,False,47.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__62_OVERFLOW-MIXOTROPH,0,18,0.0,0.0,0.0,27,0,27,False,45.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__64_OVERFLOW-MIXOTROPH,0,1,0.0,0.0,0.0,36,0,36,False,37.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__66_OVERFLOW-MIXOTROPH,0,20,0.0,0.0,0.0,28,0,28,False,48.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__67_OVERFLOW-MIXOTROPH,0,10,0.0,0.0,0.0,24,0,24,False,34.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__68_OVERFLOW-MIXOTROPH,0,11,0.0,0.0,0.0,28,0,28,False,39.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__69_OVERFLOW-MIXOTROPH,0,31,0.0,0.0,0.0,3,0,3,False,34.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__75_OVERFLOW-MIXOTROPH,0,12,2.0,0.0,5.0,46,5,46,True,65.0,Versatile VPRO,OM,False,True,False,True,False,0.07692307692307693,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__79_OVERFLOW-MIXOTROPH,0,20,3.0,0.0,2.0,48,2,48,True,73.0,Versatile VPRO,OM,False,True,False,True,False,0.0273972602739726,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__80_OVERFLOW-MIXOTROPH,0,7,0.0,0.0,0.0,30,0,30,False,37.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__85_OVERFLOW-MIXOTROPH,0,13,2.0,0.0,1.0,45,1,45,True,61.0,Versatile VPRO,OM,False,True,False,True,False,0.01639344262295082,Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__90_OVERFLOW-MIXOTROPH,0,3,0.0,0.0,0.0,38,0,38,False,41.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__92_OVERFLOW-MIXOTROPH,0,7,0.0,0.0,0.0,32,0,32,False,39.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__93_OVERFLOW-MIXOTROPH,0,6,0.0,0.0,0.0,40,0,40,False,46.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__94_OVERFLOW-MIXOTROPH,0,9,0.0,0.0,0.0,37,0,37,False,46.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__95_OVERFLOW-MIXOTROPH,0,22,0.0,0.0,0.0,30,0,30,False,52.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__96_OVERFLOW-MIXOTROPH,0,3,0.0,0.0,0.0,53,0,53,False,56.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_61_82_OVERFLOW-MIXOTROPH__99_OVERFLOW-MIXOTROPH,0,9,0.0,0.0,0.0,30,0,30,False,39.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
OVERFLOW-MIXOTROPH,extend,vpro_3_67_5_OVERFLOW-MIXOTROPH__11_OVERFLOW-MIXOTROPH,0,37,0.0,0.0,0.0,9,0,9,False,46.0,Non-Versatile VPRO,OM,False,True,False,True,False,0.0,Non-Versatile VPRO
